"_id","CODI_ENS","NOM_ENS","ANY","MES","COMARCA","PROVINCIA","CENS","PAGINA","NOMBRE_DE_PAGINES_VISUALITZADES","NOMBRE_DE_PAGINES_VISUALITZADES_UNIQUES","TEMPS_MITJA_A_LA_PAGINA","ENTRADES","PERCENTATGE_DE_REBOTS","PERCENTATGE_DE_SORTIDES"
"657120","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8178/grup/0?p_auth=XViVysIJ","2","1","17.5","0","0","0"
"657121","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8178/grup/0?p_auth=frwBL13f","1","1","0","0","0","1"
"657122","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8178/grup/0?p_auth=gYMdu89X","1","1","1","0","0","0"
"657123","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8178/grup/0?p_auth=kRBh6MBO","3","1","61.33","0","0","0"
"657124","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8178/grup/0?p_auth=ww8ebrIF","1","1","0","0","0","1"
"657125","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8179/grup/0?p_auth=7oI5S9co","1","1","54","0","0","0"
"657126","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8179/grup/0?p_auth=IPTJbvAc","1","1","37","0","0","0"
"657127","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8179/grup/0?p_auth=O1zYtqq5","1","1","55","0","0","0"
"657128","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8179/grup/0?p_auth=Q47wWWkR","1","1","20","0","0","0"
"657129","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8179/grup/0?p_auth=QvjHaoqH","1","1","15","0","0","0"
"657130","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8179/grup/0?p_auth=VtjFffI5","1","1","6","0","0","0"
"657131","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8179/grup/0?p_auth=XViVysIJ","1","1","56","0","0","0"
"657132","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8179/grup/0?p_auth=frwBL13f","1","1","53","0","0","0"
"657133","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8179/grup/0?p_auth=gYMdu89X","1","1","0","0","0","1"
"657134","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8179/grup/0?p_auth=kRBh6MBO","3","1","27.66","0","0","0"
"657135","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8180/grup/0?p_auth=7oI5S9co","1","1","31","0","0","0"
"657136","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8180/grup/0?p_auth=IPTJbvAc","1","1","24","0","0","0"
"657137","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8180/grup/0?p_auth=O1zYtqq5","1","1","31","0","0","0"
"657138","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8180/grup/0?p_auth=Q47wWWkR","1","1","7","0","0","0"
"657139","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8180/grup/0?p_auth=SBc8VDnu","1","1","0","0","0","1"
"657140","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8180/grup/0?p_auth=XViVysIJ","1","1","33","0","0","0"
"657141","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8180/grup/0?p_auth=frwBL13f","1","1","10","0","0","0"
"657142","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8180/grup/0?p_auth=pz4jnqZb","1","1","0","0","0","1"
"657143","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8181/grup/0?p_auth=7oI5S9co","1","1","16","0","0","0"
"657144","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8181/grup/0?p_auth=IPTJbvAc","1","1","47","0","0","0"
"657145","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8181/grup/0?p_auth=O1zYtqq5","1","1","18","0","0","0"
"657146","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8181/grup/0?p_auth=Q47wWWkR","1","1","6","0","0","0"
"657147","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8181/grup/0?p_auth=T0t8oSxB","1","1","21","0","0","0"
"657148","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8181/grup/0?p_auth=XViVysIJ","1","1","32","0","0","0"
"657149","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8181/grup/0?p_auth=frwBL13f","1","1","127","0","0","0"
"657150","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8181/grup/0?p_auth=pz4jnqZb","1","1","17","0","0","0"
"657151","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8182/grup/0?p_auth=CPnxKm73","1","1","0","0","0","1"
"657152","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8182/grup/0?p_auth=IPTJbvAc","1","1","0","0","0","1"
"657153","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8182/grup/0?p_auth=O1zYtqq5","2","1","95","0","0","0.5"
"657154","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8182/grup/0?p_auth=Q47wWWkR","1","1","5","0","0","0"
"657155","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8182/grup/0?p_auth=XViVysIJ","1","1","23","0","0","0"
"657156","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8182/grup/0?p_auth=pz4jnqZb","1","1","19","0","0","0"
"657157","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8183/grup/0?p_auth=1cQRlaQe","1","1","0","0","0","1"
"657158","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8183/grup/0?p_auth=7oI5S9co","1","1","0","0","0","1"
"657159","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8183/grup/0?p_auth=8WT8mdkk","1","1","61","0","0","0"
"657160","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8183/grup/0?p_auth=8kMzVSzp","1","1","29","0","0","0"
"657161","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8183/grup/0?p_auth=OUHLWxKD","1","1","37","0","0","0"
"657162","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8183/grup/0?p_auth=T0t8oSxB","1","1","18","0","0","0"
"657163","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8184/grup/0?p_auth=7oI5S9co","1","1","18","0","0","0"
"657164","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8184/grup/0?p_auth=OczKbHK3","1","1","29","0","0","0"
"657165","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8184/grup/0?p_auth=kRBh6MBO","1","1","31","0","0","0"
"657166","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8185/grup/0?p_auth=7oI5S9co","1","1","24","0","0","0"
"657167","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8185/grup/0?p_auth=OczKbHK3","1","1","53","0","0","0"
"657168","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8185/grup/0?p_auth=VtjFffI5","1","1","24","0","0","0"
"657169","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8185/grup/0?p_auth=gYMdu89X","1","1","1","0","0","0"
"657170","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8186/grup/0?p_auth=7oI5S9co","1","1","22","0","0","0"
"657171","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8187/grup/0?p_auth=7oI5S9co","1","1","20","0","0","0"
"657172","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8187/grup/0?p_auth=gYMdu89X","1","1","3","0","0","0"
"657173","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8187/grup/0?p_auth=kRBh6MBO","1","1","18","0","0","0"
"657174","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8188/grup/0?p_auth=7oI5S9co","1","1","7","0","0","0"
"657175","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8189/grup/0?p_auth=7oI5S9co","1","1","4","0","0","0"
"657176","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8189/grup/0?p_auth=xzVayuno","1","1","46","0","0","0"
"657177","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8190/grup/0?p_auth=1cQRlaQe","1","1","101","0","0","0"
"657178","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8190/grup/0?p_auth=7oI5S9co","1","1","18","0","0","0"
"657179","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8190/grup/0?p_auth=MD3IYUTE","1","1","23","0","0","0"
"657180","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8190/grup/0?p_auth=T0t8oSxB","1","1","6","0","0","0"
"657181","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8190/grup/0?p_auth=VtjFffI5","1","1","30","0","0","0"
"657182","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8190/grup/0?p_auth=xzVayuno","1","1","10","0","0","0"
"657183","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8191/grup/0?p_auth=7oI5S9co","1","1","2","0","0","0"
"657184","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8191/grup/0?p_auth=T0t8oSxB","1","1","23","0","0","0"
"657185","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8192/grup/0?p_auth=7oI5S9co","1","1","45","0","0","0"
"657186","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8193/grup/0?p_auth=1cQRlaQe","1","1","30","0","0","0"
"657187","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8193/grup/0?p_auth=7oI5S9co","1","1","6","0","0","0"
"657188","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureCarrec/8193/grup/0?p_auth=T0t8oSxB","1","1","33","0","0","0"
"657189","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureGrup/grup/6124?p_auth=0JeegNLf","2","1","229.5","0","0","0"
"657190","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureGrup/grup/6124?p_auth=18TAdWYX","1","1","388","0","0","0"
"657191","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureGrup/grup/6124?p_auth=1FdcmYky","2","1","31","0","0","0"
"657192","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureGrup/grup/6124?p_auth=1cQRlaQe","1","1","22","0","0","0"
"657193","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureGrup/grup/6124?p_auth=3UUnEobz","2","1","4.5","0","0","0"
"657194","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureGrup/grup/6124?p_auth=3oYvQNJE","1","1","0","0","0","1"
"657195","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureGrup/grup/6124?p_auth=4TQ8KaOq","2","1","196","0","0","0"
"657196","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureGrup/grup/6124?p_auth=7oI5S9co","6","1","17.83","0","0","0"
"657197","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureGrup/grup/6124?p_auth=8WT8mdkk","2","1","74","0","0","0"
"657198","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureGrup/grup/6124?p_auth=AsQnH1wx","2","2","52","1","1","0.5"
"657199","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureGrup/grup/6124?p_auth=BdQUofPk","1","1","42","0","0","0"
"657200","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureGrup/grup/6124?p_auth=CPnxKm73","1","1","21","0","0","0"
"657201","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureGrup/grup/6124?p_auth=Cme3lpnE","7","1","22.85","0","0","0"
"657202","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureGrup/grup/6124?p_auth=DdUw3CNc","2","1","15","0","0","0"
"657203","805430008","Ajuntament de Castellbisbal","2023","3","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/grups-politics-municipals/-/grupPolitic/veureGrup/grup/6124?p_auth=F6zDyqmL","1","1","0","0","0","1"
